codigo;nombre;promedio;;;
241770258;Carlos Bowman;4.54;;;
221161027;William Mix;3.00;;;
412060384;Jessica Hernandez;3.15;;;
431890906;Jennifer Gaudino;4.56;;;
111350083;Patrick Sherman;3.60;;;
102071885;Luis Banks;3.95;;;
271481716;George Moran;4.23;;;
141031398;Lisa Rosario;4.23;;;
211050175;Collin Blackburn;3.94;;;
522220119;Richard Hayes;4.41;;;
231790022;Dominique Craig;3.59;;;
191181909;Lawrence Matthews;2.81;;;
372161652;Jessica Jackson;4.81;;;
442110196;Lydia Monroy;4.12;;;
282221244;Steven Wright DDS;3.25;;;
241500314;Jose Giguere;2.79;;;
212200358;William Fuller;4.81;;;
681311790;Melvin Hughes;4.05;;;
601541856;Allison Miller;4.02;;;
641671371;Carlos Branson;4.79;;;
461730504;Deborah Sanford;4.44;;;
282201933;Maria Cahill;2.80;;;
461650902;Alex Stokes;4.96;;;
572130903;Sheldon Ryder;4.23;;;
241021250;Bruce Hanna;3.69;;;
401490264;Dana Poulin;3.94;;;
262081593;Timothy Cannon;3.13;;;
582021878;Jonathan Johnson;3.51;;;
322190347;Louis Thomas Jr.;4.58;;;
441781479;Donald Penley;3.14;;;
301450556;Abigail Rodriguez;2.86;;;
452161903;William Bennet;3.18;;;
512001346;Michael Li;4.78;;;
242051199;Frank Pullman;4.71;;;
441310560;Sara Reese;3.04;;;
352110121;Steve Kramer;2.76;;;
522041240;Denise Ponce;3.02;;;
282030856;Bobby Caldwell;3.72;;;
322131678;Martha Paul;4.38;;;
162131523;Sue Maldonado;4.22;;;
631150715;Charles Kirby;3.44;;;
581020772;Patty Camp;4.50;;;
181350750;Teresa Crosby;3.35;;;
431051185;Mildred Mcchriston;3.73;;;
291080250;Anthony Turner;3.72;;;
352000376;Arianne Green;4.41;;;
572150772;Ashley Williams;3.81;;;
332210055;Edward Bassani;4.19;;;
561961832;Jeremy Todd;4.24;;;
581330749;Nancy Lopez;4.28;;;
212201968;Christina Cooper;2.73;;;
322100969;Rose Adkins;2.79;;;
231000798;Brittany Schwartz;4.51;;;
212111178;Velma Walker;3.11;;;
292140702;Glen Green;3.45;;;
192071335;Brenda Bender;4.41;;;
282030781;Kathy Flores;4.74;;;
212071879;Shirley Louis;4.57;;;
141071668;Marilyn Walters;3.78;;;
461471982;Elizabeth Bretthauer;4.71;;;
432061913;Lindsey Collins;2.86;;;
162081277;Claudine Lauseng;3.42;;;
512170687;Renee Brock;3.02;;;
312031431;Gina Vazquez;2.76;;;
641101544;Robert Johnson;4.50;;;
601841217;Barry Ward;3.41;;;
212100992;Bethany Davis;4.83;;;
522211421;William Matheny;4.75;;;
181851991;Sarah Davis;4.30;;;
581881038;Shirley Dunbar;3.07;;;
292110385;Harry Blanchard;4.38;;;
182071096;Myrna Kelly;3.21;;;
641360259;Christine Crawford;3.45;;;
392070948;Diane Thompson;3.51;;;
352031565;Dr. Micheal Howe;3.45;;;
111770503;Sherman Bonds;2.98;;;
301591177;Lisa Hernandez;3.37;;;
632071405;James Schoonover;3.56;;;
562201821;Stephanie Sanchez;3.14;;;
141791792;Javier Hopkins;4.16;;;
272210968;Stephanie Fritz;4.53;;;
141281412;Dale Clum;4.10;;;
451060504;Nicole Merritt;3.92;;;
232081754;Marian Cogan;3.15;;;
582211059;Ronald Reid;2.78;;;
142051740;Karl Williamson;4.85;;;
302011815;Lisa Smith;2.89;;;
351230152;Craig Barrette;4.96;;;
342201055;Alexander Livingston;4.09;;;
341671515;Nicholas Nelson;3.94;;;
221281791;Gary Moore;4.50;;;
322200092;Byron Sexton;3.52;;;
581170286;Nathaniel Garza;3.07;;;
391851361;George Joyner;3.62;;;
351690849;William Rowland;4.88;;;
581341211;Murray Gaston;3.13;;;
522010126;Jennifer Warren;3.78;;;
221371736;Ricky Balderas;4.07;;;
371190588;Robert Jones;4.72;;;
192130154;Brandy Schell;4.29;;;
641201898;Mary Hoffman;3.39;;;
392031754;John Ettinger;3.14;;;
602090029;Mr. Daniel Herrera;4.68;;;
262101653;Charles Zukof;3.79;;;
272140075;Michael Murray;4.10;;;
561091658;Harry Maxwell;4.80;;;
281081556;Karen Rice;2.93;;;
582141051;Antonio Anderson;3.70;;;
312180515;Nicolas Medina;4.82;;;
182131772;Brian Crockett;3.27;;;
392211206;Brittany Conner;3.12;;;
442191133;Richard Young;4.18;;;
301270961;Marcus Snyder;4.94;;;
142050891;Dorothy Petersen;2.77;;;
222070762;Brian Davis;3.59;;;
581550604;Grover Sheridan;3.18;;;
432211782;James Bowman;3.54;;;
431851024;Amy Woodard;4.57;;;
331270749;Mark Wilson;3.02;;;
402091991;Jeremy Smith;4.77;;;
261650253;Jessica Hale;2.80;;;
302170201;Joni Weyant;3.42;;;
391981699;Traci Floyd;4.31;;;
401361774;Janet Dargan;4.59;;;
342151880;Mitchell Smith;4.52;;;
581910131;Tomas Patton;3.11;;;
562001872;Andrew Fletcher;4.27;;;
312190478;Ronald Shaw;3.64;;;
302140674;Justin Brown;4.16;;;
391091017;Richard Spachtholz;4.93;;;
181770801;Kyle Miller;4.23;;;
161010413;Bennett Schulle;3.17;;;
262140048;Crystal Massey;3.32;;;
602210023;Dorothy Mccrystal;3.49;;;
302201936;Scott Jackson;3.92;;;
332190011;Kathleen Gray;2.97;;;
242001223;Kathryn Jimenez;2.86;;;
231871572;Joseph Kleinpeter;4.08;;;
232151129;Jenna Hayden;4.53;;;
631811305;Wanda Patch;4.05;;;
512170179;Ann Young;4.31;;;
581950432;Cindy Heath;4.41;;;
412010119;Deanna Wyatt;3.95;;;
102110992;Eric Goracke;4.30;;;
312221795;Matthew Horn;4.75;;;
342150983;Mark Alexander;2.86;;;
351720885;Emily Nelson;3.28;;;
292140110;Stephen Custer;3.15;;;
272021997;Heather Dunn;4.09;;;
441441342;Jennifer Fiume;4.34;;;
142041821;John Jones;4.28;;;
202140845;Roderick Ely;2.96;;;
261900812;Becky Hughes;3.31;;;
231300953;Maggie Leiby;3.59;;;
261221916;Virginia Turner;4.74;;;
681501213;Rodolfo Warren;2.96;;;
331021553;Sharon Carter;3.78;;;
572150326;Dollie Gonzalez;4.22;;;
411481848;Shannon Young;3.93;;;
642071984;Myrtle Mcwhirt;3.32;;;
321850836;Daniel Mcfarland;3.78;;;
352000787;Donald Carver;3.70;;;
321500385;Heather Hutchinson;4.06;;;
161051802;Misty Gully;3.34;;;
371720420;Dawn Manning;3.78;;;
432021926;Christopher Mallet;3.31;;;
582050084;Tammy Williams;3.12;;;
222120036;Shirley Ennen;4.80;;;
301400602;Regina Jackson;2.97;;;
521930184;Mary Webster;3.79;;;
162010676;Mariah Gonzalez;2.97;;;
312040090;Joseph Barnes;4.18;;;
522151781;Richard Jackson;3.21;;;
352110547;James Seager;2.88;;;
321451686;Laura Harris;4.57;;;
242200161;Marion Yancey;4.07;;;
341301169;Danielle Mullins;3.76;;;
302141493;Gina Houle;2.77;;;
231941960;Ashley Boyer;4.49;;;
102060962;William James;3.36;;;
522120892;Peter Sanders;3.84;;;
211080941;Todd Pakele;4.69;;;
162160437;Anthony Murphy;4.61;;;
632001113;Gary Galindez;4.46;;;
102160658;Mandy Davis;4.79;;;
601840198;Christopher Thomas;2.91;;;
142070469;April Cuevas;4.08;;;
642011208;Rick Cervantes;5.00;;;
682030118;Katie Mejia;4.31;;;
181691149;Roy Coonrod;4.35;;;
561440445;Nicholas Gregory;4.43;;;
582060443;Frances Vilardi;3.61;;;
311041204;Timothy Adams;3.41;;;
441851689;Gerald Clark;3.58;;;
182181857;Timothy Castro;4.33;;;
522020982;Michael Soderquist;3.76;;;
201881240;Steve Fernandez;4.17;;;
212000365;Enrique Miller;2.71;;;
461460680;Cole Wilkinson;2.83;;;
572150775;Trina Mcannally;4.13;;;
111830131;Cameron Jimenez;4.49;;;
371820588;James Roberts;4.52;;;
182041129;Benjamin Meyer;4.53;;;
292101061;Annie Carter;4.71;;;
162051332;John Meyer;3.42;;;
451690576;Raymond Seabrook;4.27;;;
332000858;Judy Rasmussen;4.85;;;
302221538;David Bryon;4.33;;;
301841989;Paul Stewart;4.56;;;
442100410;Anthony Audet;2.91;;;
231211600;Terry Hunt;3.45;;;
452031565;Linda Ferreri;4.60;;;
391171904;Daniel Garcia;2.91;;;
682220836;James Lindstedt;4.41;;;
392070172;Anna Gilbert;4.51;;;
641490391;Francis Mackay;4.04;;;
572221708;Jeffrey Lee;3.22;;;
331411561;Mary Kalar;2.94;;;
391300820;Daniel Castro;2.88;;;
632041992;Katie Phillips;4.71;;;
402031083;Tom Smith;2.91;;;
222000524;Ruby Farrell;4.34;;;
511100448;Angela Benson;3.26;;;
282041206;Robert Hesser;4.89;;;
372160695;Megan Harris;3.07;;;
212031535;Raymond Mcdonald;3.33;;;
112041342;Karla Ramos PhD;2.78;;;
582150945;Robin Minyard;3.66;;;
241211927;George Clark;3.65;;;
411950638;Adrian Martin;4.86;;;
162001405;Michael Smith;4.11;;;
311321773;Jane Morrissey;3.42;;;
111581532;Michael Meyer;3.97;;;
112060845;Margarita Cremona;4.11;;;
462180224;Barbara Mckinney;4.43;;;
561730493;Mary Bastidas;4.72;;;
412011040;Sarah Harding;4.10;;;
631181499;Betty Hopps;3.41;;;
162130072;Tina Payne;4.43;;;
412150155;Ralph Hodges;3.12;;;
511181617;Alejandra Moore;2.77;;;
371850957;Brian White;3.17;;;
221090663;Jeffrey Reid;3.00;;;
571511872;Rory Aucoin;4.41;;;
192190356;Richard Warren;4.50;;;
261960697;James Larry;3.38;;;
461931102;Sherry Morris;2.70;;;
452131362;Edgar Wolcott;2.77;;;
401470979;Sherri Jennings;3.92;;;
142100932;Charles Dorow;4.16;;;
352151160;Taylor Bryant;3.76;;;
312111472;Rhonda Martinez;3.27;;;
681280578;Anthony Hudson;3.18;;;
112050063;Ray White;3.58;;;
602010797;Corey Sanchez;4.83;;;
321301242;Tasha Kemp;4.93;;;
292201411;Michelle Henderson;3.21;;;
681810990;Kevin Deeds;3.12;;;
391240555;Rachel Carpenter;3.46;;;
332130751;Gerry Mattox;2.84;;;
181921966;Katherine Torres;4.63;;;
101521871;Rebecca Cade;4.67;;;
522190335;Eric Mcgee;4.57;;;
261060050;Ruth Martin;4.56;;;
451731092;Lisa Banks;3.10;;;
141960826;William Rush;4.55;;;
201460079;Tiffany Schmidt;4.80;;;
511421391;Allen Lewis;3.91;;;
462131067;Cassidy Powell;3.65;;;
281891255;Eugene Raines;3.34;;;
102071991;Michele James;2.97;;;
601970911;Kay Taggart;4.03;;;
571390582;Daniel Harris;3.42;;;
561530981;Lucinda Prucha;3.15;;;
232130110;Jennifer Davis;4.65;;;
192220141;Hector Roller;3.46;;;
181850118;Scott Tran;3.64;;;
241621764;Nancy Philbeck;2.84;;;
102210544;Ruben Patton;3.11;;;
212120478;Peter Harter;4.32;;;
101640911;Mark Sampson;2.91;;;
562211819;John Brafford;4.99;;;
632181634;Tracy Davis;3.42;;;
162131201;Peter Acree;4.33;;;
682071803;Cody Miller;2.88;;;
401251018;Donald Hernandez;3.16;;;
561741366;Danielle Morgan;4.60;;;
402070787;Christine Malley;3.04;;;
292081863;Thomas Ray;4.49;;;
191771742;Jeremy Leonard;3.06;;;
412130121;Christina Turner;2.93;;;
411590245;Cheryl Williams;4.19;;;
572040719;Mike Riggs;2.75;;;
352210961;Rita Tharrington;4.11;;;
301791037;Lori Collins;3.49;;;
371700958;Russell Rodriguez;3.83;;;
681441261;Bruce Levy;3.43;;;
162021986;Laurence Weaver;4.47;;;
311231067;Courtney Doyle;4.18;;;
371540802;Douglas Charron;4.14;;;
602000156;Maria Ellis;3.94;;;
261590329;Melanie Gabrielsen;2.85;;;
291071326;Lisa Lee;3.67;;;
372130331;John Blankenship;3.45;;;
142201195;Danielle Greene;3.82;;;
301591447;Bryan Daggett;4.81;;;
461701066;John White;3.70;;;
572090558;Donald Moore;4.59;;;
681941262;Ann Frey;2.88;;;
182100283;Judith Smith;4.13;;;
262061305;Dylan Curtis;3.24;;;
242000280;William Doud;3.49;;;
262191764;Sherry Clark;3.21;;;
451130463;Megan Churchill;3.27;;;
241881605;Trevor Lopez;4.93;;;
431910095;Robert Calhoun;4.65;;;
462050194;Pamela Jackson;4.54;;;
432141822;Joseph Burbridge;3.17;;;
242031911;Juan Smith;3.39;;;
242040158;Martha Whitemore;3.95;;;
111371721;Jennifer Carey;3.90;;;
402051991;Ida Williams;4.53;;;
212030357;Julie Day;3.07;;;
602201046;Joyce Delaney;4.26;;;
682071419;Nathaniel Turner;3.94;;;
452171399;Nora Weatherwax;3.20;;;
601920721;Anthony Ruiz;3.58;;;
222071516;Elva Jarrett;4.92;;;
561891437;Brooke King;4.89;;;
222151785;Clara Slaughenhoupt;4.70;;;
681481921;Sarah Garza;4.05;;;
681630241;Robert Thomas;3.08;;;
581520527;Debbie Ward;4.54;;;
461341299;Floyd Vance;4.92;;;
262151495;David Mann;4.12;;;
162021297;Denise Fackler;4.13;;;
211960964;Marvin Clark;2.87;;;
291760050;Dawn Boyle;4.90;;;
112140379;John Henderson;4.24;;;
211220353;Sharon Nicodemus;3.99;;;
352021334;Alfred Higgins;4.13;;;
641130167;Mary Richards;4.64;;;
461951845;Sheila Williams;3.30;;;
432041202;Dusty Swindle;4.33;;;
201981308;Alex Tanner;4.32;;;
521881274;Donald Berman;3.16;;;
681361760;Jonathan Martinez;3.44;;;
292011293;Nathan Gonzalez;4.93;;;
641320668;Amy Tran;4.81;;;
271360447;Margaret Barrett;4.19;;;
342070034;Vanessa Watson;3.45;;;
142000017;Darlene Russel;2.78;;;
261111215;Christine Lopez;3.23;;;
602201289;Jesse Watson;2.77;;;
321281195;Zachary Osborne;3.19;;;
302110948;Vernon Hernandez;4.45;;;
641320120;William Chan;4.35;;;
411301087;Winnie Nelson;3.26;;;
512181419;Russell Rasmussen;4.89;;;
332191526;Marion Butler;3.13;;;
431630090;Stephanie Lawrence;3.01;;;
371370334;Jerry Bodie;3.14;;;
212171906;Mariah Macdonald;4.32;;;
312121870;Tracy Parker;4.46;;;
302100082;Austin Sawyer;3.50;;;
242150999;Roy Chandler;3.84;;;
461170131;Becky Benton;2.73;;;
182150016;John Stollings;4.98;;;
291221903;Anthony Rodriguez;3.87;;;
181700204;Richard Almendarez;4.65;;;
331840504;Mark Glenn;2.83;;;
192080013;Jerald Carroll;4.56;;;
192050998;Mitchell Hanna;4.30;;;
311810561;Patricia Grice;4.25;;;
631700309;Lisa Wade;4.73;;;
451480843;Robert Prezzia;4.38;;;
432000772;Jessica Hubbard;4.78;;;
352191311;Kimberly Emery;3.57;;;
682121659;Justin Richardson;2.80;;;
292120648;Wayne Cintron;4.07;;;
271121861;David Perez;4.01;;;
161980268;George Calderon;2.89;;;
512040346;Robin Gomez;4.32;;;
282120737;Leroy Cleary;4.02;;;
312201833;Matthew Bell;4.97;;;
411291359;Michelle Mclean;3.19;;;
291620508;Lauren Sutton;3.35;;;
461201683;Gerald Williams;2.73;;;
442200184;Stephanie Larsen;3.60;;;
311621437;Rita Simonson;3.47;;;
451991773;Christine Barker;3.82;;;
192170826;Calvin Hanson;2.87;;;
192181179;Austin Carroll;4.80;;;
442171075;Stephen White;4.31;;;
451720726;Brent Craig;4.91;;;
162110093;Carole Albero;3.85;;;
181280454;Samuel Edwards;3.83;;;
112030583;Joan Bergquist;4.73;;;
161010148;Steve Garza;3.16;;;
262190665;Elsie Landsman;2.85;;;
411541374;Candice Romero;4.78;;;
581121438;William Bean;4.69;;;
182101892;Benjamin Rodgers;3.14;;;
282131511;Raymond Huntington;4.02;;;
291200169;Daniel Payne;4.84;;;
372151947;Bobbie Carreon;3.81;;;
341291906;Todd Santiago;4.41;;;
202150090;Nancy Mcdaniel;4.09;;;
101760487;Linda Hamilton;4.57;;;
391000500;Ruth Behrens;3.80;;;
352200389;Joshua Robinson;3.50;;;
101380683;Betty Norton;3.33;;;
281131695;Craig Gamble;2.99;;;
312181915;Jane Lautenschlage;3.65;;;
271450418;Brandon Smith;2.95;;;
222020303;Harvey Yohn;3.44;;;
221660450;Harry White;4.01;;;
292100765;Jack Valot;4.80;;;
432030097;Terri Phelps;3.75;;;
412151871;Charles Barbour;4.54;;;
332131192;Billy Trujillo;4.80;;;
272100369;Willie Weaver;4.69;;;
102171221;Paul Brooks;2.85;;;
282021744;John Leech;4.22;;;
511511587;Joseph Jones;4.22;;;
211621968;Faye Sundt;2.99;;;
272081749;Ryan Owens;4.81;;;
601931148;Kenneth Nigro;4.76;;;
581260474;Katherine Chang;3.91;;;
581961774;Jennifer Newcomb;4.80;;;
101501271;Samantha Romero;3.63;;;
181260435;Floyd Meyer;4.82;;;
392080176;Lisa Collins;4.10;;;
632211969;Michael Williams;4.09;;;
301321297;Savannah Gonzales;3.54;;;
351230457;Warren Seale;4.98;;;
102150858;Patricia Frye;4.64;;;
352161527;Harry Lindahl;3.98;;;
221140443;Joshua Hart;4.17;;;
401401683;Jackie Jenkins;4.75;;;
141810213;Mary Smith;3.24;;;
641841738;Kimberly Dunn;2.87;;;
141871553;Robert Spencer;4.56;;;
352071485;Robert Mitchell;2.76;;;
321261583;Sarah Bowen;4.18;;;
161861876;Gisela Chamberlain;3.66;;;
682101288;Steven Trevino;4.18;;;
572221646;James Weinberger;4.35;;;
261991712;Teresa Delacruz;3.48;;;
292010246;Scott Burton;3.79;;;
211940067;Kristen Stevens;3.28;;;
331590976;Kevin Richter;4.41;;;
101831482;Veronica Vargas;4.77;;;
521280024;Emma Gioe;3.29;;;
462010745;Gary Collins;3.81;;;
601390491;Gloria Williamson;4.16;;;
681311599;Thomas Ramirez;4.49;;;
631601089;Joanne Savoie;4.48;;;
332151696;Ricky Hudson;2.78;;;
181331465;Robert Mason;3.29;;;
412171567;Francisco Acevedo;4.81;;;
161730325;Harry Bales;3.11;;;
322080040;David Hanson;4.94;;;
202190224;Patricia Cyrus;3.71;;;
582010742;Janet Phillips;3.23;;;
351990363;John Dunkerson;3.09;;;
102011497;Tammy Martinez;3.58;;;
231821782;Christopher Koch;4.63;;;
402161821;Stacy Hodges;4.63;;;
632191165;Robert Couture;4.83;;;
572101986;Tina Haynes;4.45;;;
212031292;John Ettienne;3.10;;;
412141022;Francis Fisher;3.80;;;
242060358;Edith Linsky;3.28;;;
351321266;Nathan Porter;3.61;;;
232130347;Melissa Gottlieb;3.80;;;
332010362;Katie Hernandez;3.83;;;
351810908;David Jennings;4.60;;;
312171027;Nathan Robinson;4.13;;;
372141599;Julian Moya;3.47;;;
202150075;John Gentry;4.00;;;
402140797;Alejandra Henry;4.46;;;
322061413;Laura Hart;4.09;;;
581141124;Genevieve Kirn;2.89;;;
322200673;Hannah Carpenter;3.57;;;
391291858;Richard Little;4.90;;;
582081432;Jacqueline Bryant;4.38;;;
461990839;Lori Penaloza;3.89;;;
631600057;Angela Smith;3.36;;;
262201384;Richard Goss;4.94;;;
572221840;Patrick Powell;3.44;;;
182040499;Teri Oldham;3.91;;;
292081017;Krista Boyd;3.53;;;
181200033;George Layton;4.81;;;
161050948;Paul Lopez;4.09;;;
581691923;Joshua Mcalexander;3.57;;;
102120743;Thomas Brown;3.01;;;
212190549;Michele Allen;3.88;;;
371201033;Chris Ray;4.03;;;
141480151;Pamela Walko;2.94;;;
432130637;Phillip Anderson;4.40;;;
191310626;Maxine Walton;3.61;;;
271641901;Antonio Taylor;4.65;;;
562091394;Ramona Bass;3.72;;;
201251903;Michele Lutz;3.48;;;
222160332;Michael Raborn;4.24;;;
341080266;Gregory Garcia;2.96;;;
632140619;Erma Yoshizumi;4.00;;;
261020955;Richard Thompson;4.75;;;
292061631;Marcos Shaner;3.60;;;
641140744;James Thompson;4.81;;;
181141054;Lillian Shelby;3.05;;;
231530226;Dwayne Griffin;3.87;;;
162151336;Gilbert Trahan;3.03;;;
682220938;Destiny Rios;3.08;;;
181601819;Richard Kurtz;4.04;;;
282041343;Rachel Matthews;4.53;;;
461880640;Roy Smith;3.84;;;
401290112;Barbara Stout;3.02;;;
322000223;Martin Doe;4.99;;;
371050025;John Mcdonald;3.82;;;
571280570;Fred Aston;4.76;;;
602191425;Shawn Hester;4.56;;;
321400610;Michael Wayne;4.61;;;
282031067;Deborah Roth;2.80;;;
402220562;James Dinh;3.00;;;
261931481;Alexandra Hernandez;3.09;;;
631700904;Marvin Rodriguez;3.53;;;
192090836;Jason Jones;4.20;;;
232140156;Lynn Stine;3.04;;;
181960777;Sarah Alexander;4.43;;;
522140043;Diego Christianson;2.78;;;
391231367;Benjamin Martin;3.73;;;
212060621;Linda Burgess;3.76;;;
232011676;John Martin;5.00;;;
572200415;Kathleen Harrison;3.67;;;
261321096;William Miller;4.08;;;
561291012;Leslie Marotta;3.48;;;
112071043;Dana Hansen;4.97;;;
211471263;Leah Rutledge;2.81;;;
431230500;Jenny Jones;3.91;;;
221721962;James Cole;4.59;;;
332201668;Stephanie Howe;3.51;;;
642190121;Bridgette Franklin;3.42;;;
112161497;Amanda Tyler;4.91;;;
112070119;Alicia Eichmann;3.57;;;
101821756;Phillip White;4.48;;;
602010938;Carolyn Nicholson;4.21;;;
451490722;Travis Hernandez;3.64;;;
241610795;Connie Jackson;4.21;;;
512030321;Richard Duncan;4.74;;;
412011367;Martha Ramirez;2.72;;;
221401456;Kristine Morris;4.38;;;
161670412;Micheal Russell;4.05;;;
231580116;Frank Valdez;3.07;;;
181450833;Janet Mitchel;4.22;;;
461121716;Krista Walker;3.73;;;
301931657;Angel Pennick;3.39;;;
402140697;Mark Mccullough;2.81;;;
411450190;Sarah Payton;4.71;;;
281551901;Dr. Erik Wilson;3.70;;;
401270767;Tyrone Rieker;3.93;;;
572180680;Nicole Morris;3.02;;;
432130013;Jack Cook;3.15;;;
182141827;Stephanie Johnson;4.12;;;
601900790;Raul Craig;4.48;;;
271730227;Erica Jenkins;4.52;;;
322070358;Doris Roos;2.97;;;
141690184;Richard Brock;4.24;;;
181120517;Benjamin Flores;4.52;;;
632081285;Denise Kennedy;3.12;;;
601381993;Alfred Parenti;4.37;;;
271271823;Julia Williams;3.14;;;
641190178;Linda Harris;4.33;;;
402071771;Dominique Becker;4.33;;;
242081354;Maude Robinson;3.29;;;
561111870;Hannah Frye;2.89;;;
182060869;Kathryn Caldwell;2.73;;;
602090301;Alan Smith;4.49;;;
411191758;Cara Bogle;4.55;;;
602170393;Nathaniel Brown;3.84;;;
602180230;Bill Craig;3.21;;;
641861197;Tracy Vaughn;4.01;;;
322221849;Molly Cunningham;4.82;;;
321330382;Alyssa Walsh;3.93;;;
511491857;Eric Ross;3.75;;;
371250048;James Peters;3.30;;;
371311313;Jacqueline Tullio;4.00;;;
351160394;Henry Williams;3.21;;;
221911234;Chad Gutshall;2.80;;;
302041318;Taylor Allen;3.01;;;
291411443;Karen Minor;3.69;;;
182170233;Katie Reed;2.85;;;
432211657;Justin Bonelli;4.34;;;
212051423;Donald Smith;2.83;;;
431051569;Kimberly Rivera;2.99;;;
581540391;Curtis Reeves;2.80;;;
391330553;Eunice Goss;2.80;;;
512171467;Patricia Harrison;2.80;;;
271470885;Jonathan Clark;3.50;;;
401921145;Timothy Robinson;4.87;;;
322150905;James Glover;3.85;;;
332100383;Sally Morales;3.63;;;
451120147;Ann Froman;3.52;;;
312080991;Stephen Chapman;3.64;;;
342071268;Debra Ashcraft;3.14;;;
142191803;Kurt Malone;3.12;;;
522211034;Richard Abernethy;4.26;;;
441691709;Jennifer Crawford PhD;4.34;;;
571051593;Franklin Fox;3.15;;;
322150889;Teresa Watts;4.94;;;
632040738;Danilo Linker;3.97;;;
412140891;Amanda Villarreal;3.96;;;
142080606;Dionne Ramos;2.88;;;
412151604;Steven Mcdonald;3.49;;;
442001561;Margaret Mikolajczyk;4.39;;;
461130221;Jessica Ibarra;3.77;;;
432050404;Adam Warnick;2.81;;;
322021475;Billy Wells;3.94;;;
641780273;Joshua Bradshaw;4.82;;;
212010502;Patricia Hall;2.77;;;
101770315;Randall Miller;3.66;;;
411430579;Julie Walker;4.81;;;
581980162;Daniel Stephens;3.95;;;
521741896;Christopher Roberts;3.36;;;
141321027;Olive King;4.33;;;
401760170;Richard Reyes;4.49;;;
442001596;Ervin Lopez;2.86;;;
302220159;Jared Richards;4.84;;;
601490579;Derrick Miller;2.84;;;
521400151;Ian Young;4.91;;;
232180129;Ronald Cohen;3.95;;;
602010231;Ronald Gardner;4.89;;;
642121183;Bert Guttman;4.26;;;
641660660;Michael Cervantes;3.55;;;
111630349;Alfredo Johnson;3.64;;;
211491698;Kevin Matthews;4.32;;;
162171936;Susan Smith;4.66;;;
512170018;Barbara Rogers;2.78;;;
602130667;William Goggans;2.93;;;
562151492;Lori Evans;3.16;;;
521571178;Thomas Kays;3.40;;;
402021612;Collin Wilson;4.56;;;
522040571;Robert Taylor;4.29;;;
232051975;Michelle Nguyen;3.56;;;
582210472;Ola Henley;2.81;;;
452180024;David Thomas;3.07;;;
412221613;Craig Lopez;3.28;;;
162071193;Amber Porter;3.68;;;
202210834;Kari Walken;3.72;;;
111780830;Stephen Hill;3.05;;;
572220005;Laurie Helms;3.48;;;
372050461;Yolanda Butler;4.47;;;
211371932;Marcia Rivers;3.99;;;
641400139;Kenneth Flores;4.75;;;
101580072;Angela Bottorff;4.38;;;
302000484;Matthew Williams;4.18;;;
182020059;Daniel Meador;4.66;;;
512030469;Christina Glover;2.99;;;
411361666;Devin Rose;4.52;;;
222110048;Richard Nelson;3.36;;;
282061936;Donald Brown;3.44;;;
352201423;Sandy Johnson;4.85;;;
221741850;Jodi Jenkins;2.94;;;
271280617;Mrs. Marie Freeman MD;4.89;;;
441270411;John Zimmerman;3.28;;;
161860029;James Poole;3.60;;;
332100682;Kimberly Miller;3.51;;;
